date&time,temperature (°C),humidity (%),wind_speed (km/h),precipitation
7,71,11,1033,Clear.
5,81,6,1033,Clear.
6,76,9,1033,Clear.
4,81,9,1033,Clear.
5,81,13,1033,Clear.
4,87,9,1033,Passing clouds.
2,87,9,1033,Clear.
2,87,7,1033,Clear.
2,87,6,1033,Clear.
1,93,9,1033,Clear.
1,87,9,1033,Clear.
1,87,9,1033,Clear.
0,93,13,1033,Clear.
0,93,11,1033,Clear.
0,87,9,1033,Clear.
0,87,11,1033,Clear.
0,93,11,1033,Clear.
1,87,11,1033,Clear.
0,93,9,1033,Clear.
0,93,11,1033,Sunny.
2,87,13,1033,Sunny.
3,81,15,1033,Sunny.
3,87,17,1034,Sunny.
4,81,17,1034,Sunny.
5,76,15,1034,Sunny.
6,71,20,1034,Sunny.
7,66,17,1034,Sunny.
8,62,17,1033,Sunny.
9,58,17,1033,Passing clouds.
9,58,17,1033,Sunny.
10,58,13,1033,Passing clouds.
11,54,17,1032,Passing clouds.
12,51,17,1032,Passing clouds.
12,51,15,1032,Passing clouds.
12,51,15,1031,Passing clouds.
13,47,13,1031,Passing clouds.
13,51,13,1031,Passing clouds.
13,51,17,1031,Sunny.
12,54,17,1031,Sunny.
12,54,17,1030,Sunny.
11,58,15,1030,Sunny.
9,66,15,1031,Clear.
8,71,17,1031,Clear.
9,66,13,1031,Clear.
8,71,15,1031,Clear.
8,71,19,1031,Clear.
8,71,20,1031,Clear.
8,71,15,1031,Clear.
8,71,17,1031,Clear.
7,76,13,1031,Clear.
7,76,13,1031,Clear.
7,76,11,1031,Clear.
4,81,7,1031,Clear.
4,87,9,1031,Clear.
4,81,6,1031,Clear.
4,81,6,1031,Clear.
4,81,6,1031,Clear.
4,87,4,1031,Clear.
4,87,9,1031,Clear.
3,87,11,1031,Clear.
2,87,7,1031,Passing clouds.
3,87,9,1031,Clear.
3,87,11,1031,Clear.
3,87,17,1031,Clear.
3,87,13,1031,Clear.
2,87,13,1032,Clear.
2,81,9,1032,Clear.
3,81,13,1032,Sunny.
4,75,15,1032,Sunny.
5,76,13,1032,Sunny.
6,71,13,1032,Sunny.
7,66,15,1032,Sunny.
7,66,13,1032,Sunny.
9,62,11,1032,Passing clouds.
10,58,11,1032,Passing clouds.
11,54,7,1033,Passing clouds.
12,51,6,1032,Passing clouds.
13,47,6,1032,Sunny.
13,47,7,1032,Passing clouds.
14,44,6,1031,Sunny.
14,44,7,1031,Passing clouds.
14,44,4,1031,Sunny.
15,42,4,1031,Sunny.
15,42,4,1031,Sunny.
15,42,2,1031,Sunny.
15,42,6,1030,Passing clouds.
15,42,2,1030,Sunny.
12,51,4,1030,Sunny.
10,58,6,1030,Clear.
9,62,4,1031,Clear.
7,71,6,1031,Clear.
6,76,2,1031,Clear.
5,76,2,1031,Clear.
5,76,2,1031,Clear.
4,81,4,1031,Clear.
4,81,2,1031,Clear.
4,81,7,1031,Clear.
4,81,6,1031,Clear.
3,87,2,1031,Clear.
3,87,6,1031,Clear.
4,81,4,1031,Clear.
3,87,4,1031,Clear.
2,93,6,1031,Clear.
1,93,2,1031,Clear.
1,93,2,1031,Clear.
0,93,2,1030,Clear.
0,93,4,1030,Clear.
0,93,2,1030,Clear.
0,93,4,1030,Clear.
1,93,7,1030,Clear.
2,93,6,1030,Passing clouds.
0,93,2,1030,Clear.
0,93,2,1030,Clear.
0,93,4,1030,Clear.
0,93,6,1030,Passing clouds.
-1,93,6,1030,Passing clouds.
0,93,4,1030,Sunny.
1,93,6,1030,Passing clouds.
2,93,6,1030,Sunny.
3,93,4,1030,Sunny.
5,81,6,1030,Sunny.
6,76,4,1030,Sunny.
7,76,2,1030,Sunny.
9,66,9,1030,Passing clouds.
10,62,11,1029,Sunny.
11,58,7,1029,Passing clouds.
12,54,6,1029,Passing clouds.
13,51,7,1028,Passing clouds.
13,51,7,1028,Passing clouds.
14,48,13,1027,Passing clouds.
14,48,9,1027,Passing clouds.
14,48,9,1027,Passing clouds.
13,55,11,1027,Passing clouds.
13,55,7,1026,Sunny.
13,55,2,1026,Sunny.
12,54,6,1026,Sunny.
11,58,6,1026,Clear.
9,66,6,1026,Clear.
9,66,4,1026,Clear.
8,71,2,1026,Clear.
7,76,4,1026,Clear.
6,81,6,1025,Passing clouds.
6,81,6,1025,Passing clouds.
6,81,4,1025,Clear.
7,76,4,1025,Clear.
7,76,4,1025,Clear.
6,81,2,1024,Clear.
6,81,4,1024,Clear.
7,76,7,1024,Clear.
7,76,7,1023,Clear.
7,76,6,1023,Clear.
6,81,6,1023,Clear.
6,81,7,1023,Clear.
5,87,6,1022,Clear.
6,81,7,1022,Clear.
5,87,7,1022,Clear.
5,87,7,1021,Clear.
5,81,9,1021,Clear.
4,87,7,1021,Clear.
4,87,4,1021,Clear.
4,87,2,1021,Clear.
4,87,6,1021,Passing clouds.
5,81,9,1020,Passing clouds.
5,81,7,1020,Passing clouds.
5,81,7,1020,Sunny.
7,76,6,1020,Sunny.
8,71,9,1020,Sunny.
9,66,9,1019,Sunny.
10,62,13,1019,Sunny.
11,58,17,1019,Sunny.
11,62,15,1019,Sunny.
13,55,7,1019,Passing clouds.
13,55,13,1018,Sunny.
14,51,11,1018,Passing clouds.
14,55,13,1018,Passing clouds.
13,59,13,1017,Passing clouds.
11,77,19,1017,Sprinkles. Broken clouds.
11,82,11,1016,Scattered showers. Scattered clouds.
11,82,11,1016,Scattered showers. Scattered clouds.
11,82,9,1016,Scattered showers. Scattered clouds.
11,77,15,1016,Thunderstorms. Broken clouds.
8,82,15,1016,Thundershowers. Broken clouds.
8,82,11,1016,Scattered showers. Passing clouds.
8,82,11,1016,Passing clouds.
8,82,11,1017,Scattered showers. Passing clouds.
8,82,13,1017,Sprinkles. Partly cloudy.
8,82,15,1017,Sprinkles. Passing clouds.
7,76,19,1017,Sprinkles. Passing clouds.
6,81,17,1017,Partly cloudy.
6,81,19,1018,Passing clouds.
5,87,19,1018,Sprinkles. Partly cloudy.
4,87,19,1019,Sprinkles. Partly cloudy.
4,87,22,1019,Rain showers. Partly cloudy.
4,87,13,1019,Rain showers. Partly cloudy.
4,87,6,1019,Sprinkles. Partly cloudy.
4,87,7,1020,Sprinkles. Partly cloudy.
3,93,7,1020,Sprinkles. Partly cloudy.
3,93,7,1020,Light rain. Partly cloudy.
4,87,7,1020,Light rain. Partly cloudy.
4,87,7,1020,Light rain. Partly cloudy.
4,87,7,1020,Light rain. Partly cloudy.
4,87,9,1020,Partly cloudy.
4,81,15,1021,Light rain. Partly cloudy.
3,93,7,1021,Partly cloudy.
4,81,9,1021,Partly cloudy.
4,81,7,1022,Partly cloudy.
3,87,7,1022,Passing clouds.
3,87,7,1022,Broken clouds.
4,81,7,1022,Broken clouds.
4,75,15,1023,Partly sunny.
4,75,20,1023,Partly sunny.
4,75,17,1024,Scattered clouds.
4,75,20,1024,Scattered clouds.
4,70,20,1024,Scattered clouds.
5,66,28,1025,Scattered clouds.
5,66,26,1025,Scattered clouds.
5,61,24,1025,Passing clouds.
6,57,22,1025,Scattered clouds.
6,57,17,1025,Scattered clouds.
7,53,19,1025,Scattered clouds.
6,57,20,1026,Scattered clouds.
6,53,22,1026,Scattered clouds.
6,57,26,1026,Scattered clouds.
6,53,20,1027,Passing clouds.
6,49,20,1027,Passing clouds.
6,49,24,1027,Passing clouds.
6,49,26,1027,Passing clouds.
6,49,22,1028,Passing clouds.
5,53,19,1028,Passing clouds.
5,53,19,1029,Passing clouds.
4,52,15,1029,Passing clouds.
4,56,17,1030,Passing clouds.
2,60,15,1030,Clear.
2,65,11,1030,Clear.
3,60,11,1030,Clear.
3,60,11,1031,Clear.
2,65,11,1031,Clear.
1,65,7,1031,Clear.
1,65,7,1032,Clear.
0,69,7,1032,Clear.
-1,75,7,1032,Clear.
-1,75,6,1032,Passing clouds.
-2,80,9,1032,Clear.
-2,80,9,1032,Clear.
-2,80,7,1032,Clear.
-3,86,9,1032,Clear.
-3,86,6,1032,Clear.
-3,86,6,1032,Passing clouds.
-3,86,6,1032,Clear.
-3,80,7,1032,Clear.
-3,80,6,1032,Clear.
-2,74,6,1032,Clear.
-3,80,9,1033,Clear.
-3,80,7,1033,Clear.
-3,80,6,1033,Clear.
-2,74,6,1033,Sunny.
-2,80,9,1033,Sunny.
-1,80,9,1033,Sunny.
1,70,13,1033,Sunny.
2,60,13,1033,Sunny.
3,56,13,1033,Sunny.
4,52,11,1033,Passing clouds.
4,52,13,1033,Passing clouds.
5,45,15,1033,Sunny.
5,42,15,1033,Passing clouds.
6,36,15,1033,Passing clouds.
7,31,20,1033,Sunny.
7,31,19,1032,Passing clouds.
7,34,15,1032,Passing clouds.
7,37,17,1031,Passing clouds.
7,37,9,1031,Passing clouds.
8,32,9,1031,Passing clouds.
8,34,15,1030,Passing clouds.
8,34,11,1030,Passing clouds.
8,32,13,1030,Sunny.
6,39,13,1029,Sunny.
6,39,13,1029,Clear.
5,42,11,1029,Clear.
4,48,11,1029,Clear.
3,52,9,1029,Passing clouds.
1,60,6,1029,Clear.
0,64,2,1029,Clear.
0,64,6,1029,Clear.
1,60,15,1030,Clear.
0,60,11,1029,Clear.
1,60,13,1029,Clear.
2,52,9,1029,Clear.
-1,69,6,1028,Clear.
-1,64,11,1028,Clear.
-2,74,9,1028,Clear.
-2,74,11,1028,Clear.
-2,69,13,1027,Clear.
-2,69,9,1027,Clear.
-2,69,9,1027,Clear.
-1,69,6,1027,Passing clouds.
-2,69,7,1026,Clear.
-2,74,9,1026,Clear.
-2,74,7,1026,Clear.
-2,74,7,1026,Passing clouds.
-3,74,9,1026,Clear.
-4,80,9,1026,Clear.
-4,80,11,1026,Sunny.
-2,74,9,1026,Sunny.
-1,75,9,1025,Sunny.
1,65,7,1025,Passing clouds.
2,60,7,1025,Passing clouds.
3,56,7,1025,Passing clouds.
4,52,11,1025,Passing clouds.
5,45,11,1024,Passing clouds.
6,42,9,1024,Passing clouds.
6,39,13,1023,Passing clouds.
8,34,9,1023,Passing clouds.
8,34,6,1023,Sunny.
8,34,4,1022,Sunny.
8,32,6,1021,Sunny.
9,29,9,1021,Sunny.
9,34,4,1021,Sunny.
9,32,7,1020,Passing clouds.
9,34,6,1020,Passing clouds.
9,34,7,1020,Sunny.
9,34,6,1020,Passing clouds.
8,34,9,1020,Sunny.
6,42,7,1020,Clear.
4,48,4,1020,Clear.
3,52,4,1020,Clear.
3,52,6,1020,Clear.
4,56,19,1021,Clear.
4,61,26,1021,Clear.
3,60,19,1021,Clear.
3,60,19,1021,Clear.
2,65,17,1022,Clear.
2,65,15,1022,Clear.
2,65,15,1022,Clear.
2,65,9,1022,Clear.
1,65,9,1022,Clear.
1,65,7,1022,Clear.
-1,75,7,1022,Clear.
-2,80,4,1022,Clear.
-3,80,4,1021,Clear.
-3,80,4,1021,Clear.
-3,80,4,1021,Clear.
-4,86,4,1021,Clear.
-4,86,2,1021,Clear.
-4,86,4,1021,Clear.
-4,86,6,1022,Passing clouds.
-4,86,4,1022,Clear.
-4,86,2,1022,Clear.
-4,86,4,1022,Sunny.
-3,80,2,1022,Sunny.
-1,75,2,1022,Sunny.
1,70,2,1023,Sunny.
2,65,2,1023,Sunny.
3,65,4,1023,Sunny.
4,61,2,1023,Sunny.
4,61,2,1023,Passing clouds.
5,61,6,1023,Passing clouds.
5,57,6,1023,Passing clouds.
6,57,7,1023,Passing clouds.
6,57,6,1022,Passing clouds.
6,57,6,1022,Passing clouds.
6,57,9,1022,Passing clouds.
7,57,11,1022,Passing clouds.
7,53,11,1021,Passing clouds.
7,57,13,1021,Passing clouds.
7,57,11,1021,Passing clouds.
6,61,11,1021,Passing clouds.
6,61,11,1021,Passing clouds.
6,61,11,1021,Passing clouds.
6,61,11,1021,Passing clouds.
5,66,11,1021,Passing clouds.
5,66,9,1021,Clear.
5,66,7,1021,Clear.
4,70,6,1021,Clear.
4,70,4,1021,Clear.
4,70,7,1021,Clear.
4,70,7,1021,Clear.
4,70,9,1021,Clear.
3,75,6,1021,Clear.
3,75,7,1021,Clear.
2,81,6,1021,Clear.
2,81,4,1021,Clear.
2,81,7,1020,Clear.
2,81,7,1020,Clear.
3,75,7,1020,Clear.
3,75,7,1020,Clear.
2,81,7,1020,Clear.
2,81,9,1019,Clear.
2,81,7,1019,Clear.
2,81,4,1019,Clear.
1,87,4,1019,Passing clouds.
1,87,2,1019,Passing clouds.
1,81,6,1019,Passing clouds.
0,87,2,1019,Passing clouds.
0,87,9,1019,Passing clouds.
1,87,9,1019,Passing clouds.
1,87,7,1019,Scattered clouds.
1,87,6,1019,Passing clouds.
2,81,4,1019,Scattered clouds.
3,75,2,1019,Scattered clouds.
4,70,2,1019,Passing clouds.
4,70,2,1019,Passing clouds.
5,66,4,1019,Passing clouds.
6,61,7,1019,Passing clouds.
7,57,7,1019,Passing clouds.
7,53,9,1018,Passing clouds.
7,53,11,1018,Scattered clouds.
7,53,17,1018,Light rain. Partly sunny.
7,57,15,1018,Light rain. Scattered clouds.
8,53,15,1017,Scattered clouds.
8,53,13,1017,Partly sunny.
7,57,17,1017,Partly sunny.
7,57,19,1017,Partly sunny.
7,57,20,1017,Partly sunny.
7,61,19,1017,Partly sunny.
6,71,17,1017,Light rain. Partly sunny.
6,71,19,1017,Light rain. Scattered clouds.
6,71,17,1017,Light rain. Partly sunny.
6,71,13,1017,Passing clouds.
6,71,9,1018,Passing clouds.
6,76,17,1018,Light rain. Partly cloudy.
6,76,9,1018,Passing clouds.
6,76,9,1018,Light rain. Passing clouds.
6,76,9,1018,Passing clouds.
5,81,9,1018,Passing clouds.
5,81,9,1018,Passing clouds.
5,81,7,1018,Passing clouds.
4,87,7,1018,Passing clouds.
4,87,6,1018,Passing clouds.
4,87,6,1018,Passing clouds.
4,87,9,1018,Passing clouds.
3,93,6,1018,Passing clouds.
4,87,6,1018,Passing clouds.
3,93,4,1018,Passing clouds.
3,93,7,1019,Passing clouds.
3,93,4,1018,Passing clouds.
4,87,6,1018,Passing clouds.
3,93,7,1019,Passing clouds.
3,93,9,1019,Passing clouds.
3,93,6,1019,Passing clouds.
3,93,4,1019,Passing clouds.
3,93,4,1019,Passing clouds.
3,93,4,1019,Passing clouds.
3,93,6,1019,Partly sunny.
4,87,6,1019,Partly sunny.
4,87,7,1020,Partly sunny.
5,81,9,1020,Partly sunny.
6,76,7,1020,Partly sunny.
6,76,11,1020,Partly sunny.
7,71,9,1020,Passing clouds.
8,66,11,1020,Passing clouds.
8,66,11,1020,Passing clouds.
8,66,11,1020,Passing clouds.
8,66,15,1019,Passing clouds.
9,62,15,1019,Passing clouds.
10,58,17,1019,Passing clouds.
10,58,20,1019,Scattered clouds.
10,58,20,1018,Scattered clouds.
10,58,17,1018,Scattered clouds.
10,54,19,1017,Passing clouds.
10,54,17,1017,Scattered clouds.
10,54,15,1017,Passing clouds.
10,54,13,1017,Passing clouds.
10,54,15,1016,Passing clouds.
10,54,11,1016,Passing clouds.
9,54,15,1016,Passing clouds.
9,58,13,1016,Passing clouds.
9,58,13,1016,Passing clouds.
8,62,13,1015,Clear.
9,54,17,1015,Passing clouds.
8,57,15,1014,Passing clouds.
8,57,19,1014,Passing clouds.
8,57,17,1014,Clear.
8,57,15,1013,Clear.
8,57,15,1013,Passing clouds.
8,57,19,1012,Light rain. Passing clouds.
8,57,17,1012,Light rain. Passing clouds.
8,62,20,1012,Light rain. Passing clouds.
7,76,19,1011,Rain. Mostly cloudy.
7,76,22,1011,Passing clouds.
7,76,19,1010,Light rain. Overcast.
7,76,20,1009,Rain. Overcast.
7,76,19,1008,Light rain. Overcast.
7,76,17,1008,Overcast.
8,66,22,1007,Overcast.
7,71,19,1007,Overcast.
8,66,19,1007,Overcast.
8,71,20,1006,Overcast.
9,66,26,1006,Overcast.
9,66,24,1005,Overcast.
9,66,28,1005,Overcast.
9,71,35,1005,Overcast.
9,71,37,1005,Partly sunny.
9,76,37,1005,Partly sunny.
9,76,37,1005,Partly sunny.
9,76,33,1004,Partly sunny.
9,82,33,1004,Light rain. Partly sunny.
10,76,30,1003,Partly sunny.
10,76,24,1003,Partly sunny.
11,77,35,1002,Overcast.
12,72,37,1002,Overcast.
12,72,39,1002,Light rain. Broken clouds.
12,72,41,1002,Scattered showers. Scattered clouds.
12,77,35,1001,Scattered showers. Passing clouds.
14,67,35,1001,Passing clouds.
15,59,39,1001,Scattered clouds.
15,55,41,1001,Scattered clouds.
13,63,41,1001,Sprinkles. Passing clouds.
13,67,37,1001,Sprinkles. Scattered clouds.
13,59,26,1001,Scattered showers. Passing clouds.
13,59,33,1001,Scattered showers. Passing clouds.
13,59,35,1001,Sprinkles. Partly sunny.
11,62,26,1001,Passing clouds.
11,62,24,1002,Sprinkles. Passing clouds.
9,82,22,1002,Rain showers. Passing clouds.
8,87,13,1003,Rain showers. Passing clouds.
8,87,17,1003,Scattered showers. Passing clouds.
7,81,20,1004,Passing clouds.
7,81,20,1004,Passing clouds.
7,87,19,1005,Passing clouds.
7,81,19,1005,Passing clouds.
7,81,19,1005,Passing clouds.
7,81,19,1005,Passing clouds.
8,76,24,1005,Sprinkles. Passing clouds.
7,76,39,1006,Passing clouds.
7,71,37,1006,Passing clouds.
7,71,32,1006,Passing clouds.
7,71,33,1007,Passing clouds.
7,66,30,1008,Passing clouds.
7,66,32,1008,Passing clouds.
7,61,33,1008,Scattered showers. Passing clouds.
6,71,22,1009,Passing clouds.
6,66,24,1009,Passing clouds.
6,66,30,1009,Passing clouds.
5,70,22,1009,Passing clouds.
5,66,26,1010,Passing clouds.
5,70,24,1010,Passing clouds.
6,71,26,1010,Partly sunny.
5,76,24,1011,Partly sunny.
6,71,26,1011,Partly sunny.
6,71,28,1011,Partly sunny.
6,71,24,1011,Passing clouds.
8,62,24,1012,Scattered clouds.
8,62,33,1012,Scattered clouds.
8,62,30,1012,Scattered clouds.
9,54,39,1012,Scattered clouds.
9,54,41,1011,Scattered showers. Passing clouds.
9,54,37,1011,Passing clouds.
9,54,41,1011,Sprinkles. Scattered clouds.
10,47,33,1011,Sprinkles. Scattered clouds.
8,66,44,1011,Sprinkles. Scattered clouds.
10,58,37,1010,Scattered showers. Scattered clouds.
9,66,37,1010,Sprinkles. Scattered clouds.
10,58,33,1009,Scattered showers. Scattered clouds.
11,47,33,1009,Scattered clouds.
10,50,33,1008,Scattered clouds.
11,47,33,1008,Passing clouds.
10,50,33,1008,Passing clouds.
10,50,26,1007,Passing clouds.
10,50,35,1007,Passing clouds.
10,50,28,1007,Passing clouds.
10,50,30,1007,Sprinkles. Partly cloudy.
7,81,33,1007,Rain showers. Partly cloudy.
7,81,19,1007,Passing clouds.
7,87,26,1008,Lots of rain. Passing clouds.
5,87,24,1007,Sprinkles. Passing clouds.
5,87,22,1007,Passing clouds.
5,87,22,1007,Passing clouds.
5,87,22,1007,Passing clouds.
5,87,24,1008,Passing clouds.
5,81,20,1008,Passing clouds.
5,87,17,1008,Passing clouds.
5,87,13,1007,Passing clouds.
5,87,13,1007,Passing clouds.
6,81,20,1007,Passing clouds.
6,81,22,1006,Passing clouds.
6,81,24,1006,Passing clouds.
6,81,24,1005,Passing clouds.
6,87,28,1005,Light rain. Partly cloudy.
6,87,26,1004,Light rain. Partly cloudy.
6,87,22,1004,Passing clouds.
6,87,24,1004,Light rain. Passing clouds.
7,81,26,1003,Light rain. Passing clouds.
7,81,26,1002,Light rain. Passing clouds.
7,81,30,1002,Partly sunny.
7,81,30,1001,Light rain. Partly sunny.
8,76,33,1001,Light rain. Partly sunny.
8,76,32,1000,Light rain. Partly sunny.
9,66,35,1000,Scattered showers. Partly sunny.
9,66,41,1000,Sprinkles. Partly sunny.
9,66,43,999,Sprinkles. Partly sunny.
9,66,43,999,Partly sunny.
9,71,43,998,Sprinkles. Partly sunny.
9,71,50,998,Sprinkles. Partly sunny.
8,82,50,1000,Sprinkles. Broken clouds.
7,76,46,1000,Sprinkles. Broken clouds.
7,76,30,1000,Sprinkles. Partly sunny.
7,71,32,1000,Scattered showers. Partly sunny.
7,76,33,1000,Scattered showers. Partly sunny.
8,66,41,1000,Scattered clouds.
8,71,39,999,Sprinkles. Partly sunny.
9,71,32,1000,Scattered showers. Scattered clouds.
9,62,39,1000,Scattered clouds.
9,66,33,1000,Sprinkles. Scattered clouds.
9,62,35,1000,Scattered clouds.
9,62,35,1000,Sprinkles. Scattered clouds.
9,66,24,1000,Thundershowers. Scattered clouds.
8,66,22,1000,Scattered showers. Scattered clouds.
8,62,28,1001,Scattered showers. Passing clouds.
7,71,30,1001,Sprinkles. Passing clouds.
7,66,22,1002,Scattered showers. Passing clouds.
7,66,20,1002,Rain showers. Passing clouds.
6,71,19,1002,Scattered showers. Passing clouds.
5,81,15,1002,Passing clouds.
5,81,15,1002,Scattered showers. Passing clouds.
6,71,15,1002,Sprinkles. Passing clouds.
6,71,20,1002,Scattered showers. Passing clouds.
6,71,20,1002,Scattered showers. Passing clouds.
6,71,19,1002,Passing clouds.
5,76,17,1003,Passing clouds.
5,76,19,1003,Passing clouds.
4,81,20,1003,Passing clouds.
4,81,19,1003,Passing clouds.
4,81,15,1004,Scattered showers. Passing clouds.
4,81,17,1004,Sprinkles. Passing clouds.
4,81,17,1004,Sprinkles. Passing clouds.
4,81,19,1005,Sprinkles. Passing clouds.
4,81,11,1005,Passing clouds.
4,81,13,1006,Sprinkles. Passing clouds.
4,81,11,1006,Scattered showers. Passing clouds.
4,81,19,1007,Passing clouds.
4,81,22,1008,Scattered showers. Passing clouds.
4,75,24,1008,Scattered showers. Passing clouds.
3,81,17,1008,Passing clouds.
3,81,19,1009,Passing clouds.
5,76,20,1010,Passing clouds.
6,71,22,1010,Passing clouds.
6,66,28,1010,Scattered clouds.
6,66,22,1011,Sprinkles. Partly sunny.
6,71,22,1011,Scattered clouds.
7,61,26,1011,Scattered clouds.
7,61,30,1011,Scattered clouds.
7,66,26,1011,Sprinkles. Scattered clouds.
7,61,24,1011,Sprinkles. Scattered clouds.
6,71,26,1012,Sprinkles. Partly sunny.
7,66,28,1011,Partly sunny.
7,66,30,1011,Broken clouds.
7,66,28,1011,Scattered showers. Broken clouds.
8,62,22,1011,Scattered showers. Scattered clouds.
8,66,22,1011,Scattered showers. Broken clouds.
7,66,20,1011,Sprinkles. Broken clouds.
6,87,15,1012,Scattered showers. Passing clouds.
7,81,13,1012,Scattered showers. Passing clouds.
7,76,17,1012,Scattered showers. Scattered clouds.
7,76,13,1012,Sprinkles. Scattered clouds.
6,76,19,1012,Scattered showers. Scattered clouds.
5,81,13,1013,Passing clouds.
5,81,9,1013,Sprinkles. Passing clouds.
4,87,13,1013,Passing clouds.
4,81,13,1014,Passing clouds.
4,81,17,1014,Passing clouds.
4,81,13,1014,Passing clouds.
3,87,7,1014,Passing clouds.
3,87,7,1014,Clear.
2,87,11,1014,Clear.
3,87,11,1014,Clear.
3,87,11,1014,Clear.
4,87,7,1013,Sprinkles. Passing clouds.
4,87,13,1013,Passing clouds.
4,81,13,1013,Passing clouds.
4,87,15,1013,Passing clouds.
3,87,13,1012,Passing clouds.
3,87,11,1012,Passing clouds.
3,87,7,1011,Passing clouds.
4,81,9,1011,Light rain. Passing clouds.
3,93,13,1010,Light rain. Overcast.
3,93,15,1010,Light rain. Mostly cloudy.
4,93,15,1010,Rain. Mostly cloudy.
4,93,15,1009,Light rain. Mostly cloudy.
4,93,13,1009,Light rain. Partly cloudy.
4,93,17,1009,Light rain. Partly sunny.
4,93,17,1009,Light rain. Partly sunny.
4,87,22,1009,Broken clouds.
4,93,19,1009,Light rain. Broken clouds.
4,93,17,1009,Light rain. Broken clouds.
5,87,9,1010,Light rain. Broken clouds.
5,93,9,1010,Light rain. Broken clouds.
7,71,26,1011,Scattered clouds.
7,66,20,1011,Scattered clouds.
8,62,20,1012,Scattered clouds.
8,62,15,1012,Scattered clouds.
9,62,19,1012,Scattered showers. Scattered clouds.
7,66,20,1012,Sprinkles. Scattered clouds.
6,76,32,1012,Sprinkles. Scattered clouds.
9,62,13,1012,Sprinkles. Scattered clouds.
7,76,30,1013,Sprinkles. Scattered clouds.
9,66,20,1012,Scattered showers. Passing clouds.
9,62,22,1012,Passing clouds.
9,58,28,1013,Passing clouds.
9,58,26,1013,Scattered showers. Scattered clouds.
7,71,24,1013,Sprinkles. Scattered clouds.
6,81,24,1014,Sprinkles. Scattered clouds.
6,81,15,1015,Sprinkles. Passing clouds.
6,81,17,1015,Sprinkles. Passing clouds.
6,76,20,1016,Passing clouds.
6,76,22,1016,Partly cloudy.
6,71,26,1016,Passing clouds.
6,71,20,1016,Passing clouds.
6,71,22,1017,Passing clouds.
6,71,24,1017,Passing clouds.
6,71,20,1017,Scattered showers. Passing clouds.
6,71,13,1017,Passing clouds.
5,76,13,1017,Passing clouds.
5,76,13,1018,Passing clouds.
5,76,9,1018,Passing clouds.
5,76,9,1018,Passing clouds.
5,76,11,1019,Scattered showers. Passing clouds.
5,70,11,1019,Scattered showers. Passing clouds.
5,76,9,1019,Scattered showers. Passing clouds.
5,70,15,1019,Scattered showers. Passing clouds.
5,70,20,1019,Passing clouds.
4,75,20,1020,Passing clouds.
4,75,19,1020,Passing clouds.
4,75,13,1021,Passing clouds.
4,75,11,1021,Passing clouds.
3,81,7,1021,Scattered clouds.
2,87,9,1021,Scattered clouds.
3,87,9,1022,Scattered clouds.
5,76,9,1022,Partly sunny.
6,71,9,1023,Partly sunny.
6,71,9,1023,Partly sunny.
6,71,17,1023,Partly sunny.
7,61,11,1023,Partly sunny.
7,61,7,1023,Partly sunny.
7,61,17,1023,Partly sunny.
7,61,17,1023,Scattered clouds.
7,61,15,1023,Scattered clouds.
8,53,9,1023,Scattered clouds.
8,57,15,1022,Scattered showers. Scattered clouds.
9,50,22,1022,Scattered showers. Scattered clouds.
10,47,19,1022,Sprinkles. Scattered clouds.
9,54,20,1022,Scattered showers. Passing clouds.
8,62,15,1022,Scattered showers. Passing clouds.
8,57,17,1022,Scattered showers. Passing clouds.
8,62,19,1022,Passing clouds.
8,66,19,1022,Scattered showers. Passing clouds.
7,66,9,1022,Scattered showers. Scattered clouds.
7,66,15,1022,Sprinkles. Passing clouds.
6,71,15,1022,Scattered showers. Passing clouds.
6,76,13,1022,Scattered showers. Passing clouds.
6,76,11,1022,Scattered showers. Passing clouds.
6,76,13,1022,Passing clouds.
6,76,11,1022,Passing clouds.
6,76,15,1022,Passing clouds.
6,76,15,1022,Passing clouds.
6,76,9,1022,Passing clouds.
5,81,13,1022,Passing clouds.
4,81,6,1022,Passing clouds.
4,81,4,1022,Passing clouds.
4,81,6,1022,Passing clouds.
3,87,4,1022,Passing clouds.
4,87,7,1021,Light rain. Passing clouds.
4,87,7,1021,Light rain. Passing clouds.
4,87,11,1021,Light rain. Passing clouds.
4,93,13,1022,Light rain. Passing clouds.
4,93,11,1022,Light rain. Passing clouds.
4,93,7,1022,Light rain. Partly cloudy.
4,87,6,1022,Passing clouds.
4,87,9,1022,Passing clouds.
3,93,9,1022,Passing clouds.
3,93,6,1022,Light fog.
2,100,4,1022,Scattered clouds.
3,93,2,1023,Light rain. Partly sunny.
4,87,6,1023,Light rain. Partly sunny.
4,87,11,1023,Light rain. Partly sunny.
4,87,13,1023,Light rain. Partly sunny.
5,81,11,1023,Light rain. Scattered clouds.
5,81,9,1023,Light rain. Partly sunny.
6,76,15,1023,Light rain. Broken clouds.
6,71,15,1023,Sprinkles. Scattered clouds.
7,66,19,1023,Sprinkles. Scattered clouds.
4,81,17,1023,Snow showers. Partly sunny.
4,87,24,1023,Sprinkles. Partly sunny.
3,87,15,1023,Snow flurries. Broken clouds.
4,81,9,1023,Scattered showers. Scattered clouds.
5,66,9,1023,Scattered clouds.
6,66,6,1022,Scattered showers. Scattered clouds.
5,70,13,1022,Scattered showers. Scattered clouds.
